Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,TOI,ES,PP,SH,ESG,PPG,SHG,GWG,OTG,ESA,PPA,SHA,GWA,OTA,ESP,PPP,SHP,GWP,OTP,PPP%,G/60,A/60,P/60,ESG/60,ESA/60,ESP/60,PPG/60,PPA/60,PPP/60,G/GP,A/GP,P/GP,SHOTS,SH%,HITS,BS,FOW,FOL,FO%
Matt Frattin,TOR,24,F,25,7,6,13,4,6,13:13,12:38,0:34,0:00,7,0,0,3,1,6,0,0,0,0,13,0,0,3,1,0.0%,1.27,1.089,2.359,1.329,1.14,2.469,0.0,0.0,0.0,0.28,0.24,0.52,42,16.7%,55,11,5,3,62.50%
Rene Bourque,MTL,31,F,27,7,6,13,32,-1,16:19,13:06,2:43,0:29,5,2,0,1,1,5,1,0,1,1,10,3,0,2,2,23.1%,0.953,0.816,1.769,0.848,0.848,1.696,1.629,0.814,2.443,0.259,0.222,0.481,63,11.1%,37,11,0,1,0.00%
Jaden Schwartz,STL,20,F,45,7,6,13,4,-4,12:28,12:00,0:16,0:10,7,0,0,1,0,6,0,0,2,0,13,0,0,3,0,0.0%,0.749,0.642,1.39,0.777,0.666,1.443,0.0,0.0,0.0,0.156,0.133,0.289,50,14.0%,34,18,15,12,55.56%
Nick Bonino,ANA,24,F,27,5,8,13,8,-3,15:53,12:53,1:46,1:13,4,1,0,0,0,6,2,0,1,0,10,3,0,1,0,23.1%,0.699,1.119,1.818,0.689,1.034,1.724,1.255,2.51,3.764,0.185,0.296,0.481,37,13.5%,11,49,138,157,46.78%
Tommy Wingels,SJS,24,F,42,5,8,13,26,-9,14:14,12:35,0:39,0:58,4,0,1,0,0,7,1,0,1,0,11,1,1,1,0,7.7%,0.502,0.803,1.305,0.454,0.794,1.247,0.0,2.157,2.157,0.119,0.19,0.31,69,7.3%,115,32,4,12,25.00%
Ryan Kesler,VAN,28,F,17,4,9,13,12,-5,18:57,13:48,3:17,1:51,2,2,0,1,0,6,3,0,0,0,8,5,0,1,0,38.5%,0.745,1.676,2.421,0.511,1.534,2.045,2.144,3.216,5.36,0.235,0.529,0.765,36,11.1%,30,13,174,129,57.43%
Ryan Whitney,EDM,29,D,34,4,9,13,23,-7,18:28,15:32,2:35,0:21,4,0,0,0,0,2,7,0,3,1,6,7,0,3,1,53.8%,0.382,0.86,1.242,0.454,0.227,0.682,0.0,4.781,4.781,0.118,0.265,0.382,30,13.3%,16,55,0,0,0.00%
Jakub Kindl,DET,25,D,41,4,9,13,28,15,18:33,15:40,2:36,0:15,3,1,0,2,0,7,2,0,0,0,10,3,0,2,0,23.1%,0.315,0.71,1.025,0.28,0.654,0.934,0.56,1.119,1.679,0.098,0.22,0.317,76,5.3%,46,33,0,0,0.00%
Trevor Daley,DAL,29,D,44,4,9,13,14,1,21:24,16:37,2:11,2:35,2,2,0,0,0,7,1,1,2,0,9,3,1,2,0,23.1%,0.255,0.573,0.828,0.164,0.574,0.738,1.243,0.622,1.865,0.091,0.205,0.295,58,6.9%,27,69,0,0,0.00%
Ruslan Fedotenko,PHI,33,F,47,4,9,13,12,8,12:34,9:36,0:07,2:51,4,0,0,1,1,8,0,1,1,0,12,0,1,2,1,0.0%,0.406,0.914,1.32,0.532,1.064,1.595,0.0,0.0,0.0,0.085,0.191,0.277,43,9.3%,52,34,67,119,36.02%
Marcus Krüger,CHI,22,F,47,4,9,13,24,3,14:09,11:22,0:16,2:30,4,0,0,2,0,7,2,0,3,0,11,2,0,5,0,15.4%,0.36,0.811,1.172,0.449,0.786,1.235,0.0,9.068,9.068,0.085,0.191,0.277,50,8.0%,12,29,228,265,46.25%
Gregory Campbell,BOS,29,F,48,4,9,13,41,2,13:42,11:12,0:21,2:09,3,0,1,0,0,8,1,0,1,0,11,1,1,1,0,7.7%,0.365,0.82,1.185,0.335,0.893,1.228,0.0,3.499,3.499,0.083,0.188,0.271,52,7.7%,71,28,189,212,47.13%
Andrew Ference,BOS,33,D,48,4,9,13,35,9,19:29,17:06,0:09,2:13,4,0,0,0,0,8,0,1,2,0,12,0,1,2,0,0.0%,0.257,0.577,0.834,0.292,0.585,0.877,0.0,0.0,0.0,0.083,0.188,0.271,66,6.1%,89,60,0,0,0.00%
Tom Gilbert,MIN,29,D,43,3,10,13,18,-11,19:19,16:13,1:36,1:28,2,1,0,0,0,7,3,0,1,0,9,4,0,1,0,30.8%,0.217,0.722,0.939,0.172,0.602,0.774,0.863,2.59,3.453,0.07,0.233,0.302,36,8.3%,24,57,0,0,0.00%
Drew Shore,FLA,21,F,43,3,10,13,14,-10,15:48,13:57,0:58,0:52,1,1,1,1,0,8,2,0,0,0,9,3,1,1,0,23.1%,0.265,0.883,1.148,0.1,0.8,0.9,1.43,2.859,4.289,0.07,0.233,0.302,96,3.1%,37,18,212,231,47.86%
Jonathan Ericsson,DET,28,D,45,3,10,13,29,6,21:19,17:55,0:15,3:08,3,0,0,1,0,10,0,0,1,0,13,0,0,2,0,0.0%,0.188,0.625,0.813,0.223,0.744,0.967,0.0,0.0,0.0,0.067,0.222,0.289,34,8.8%,67,40,0,0,0.00%
Tyson Barrie,COL,21,D,32,2,11,13,10,-11,21:34,17:45,2:38,1:11,1,1,0,1,1,7,4,0,1,0,8,5,0,2,1,38.5%,0.174,0.956,1.129,0.106,0.739,0.845,0.711,2.846,3.557,0.063,0.344,0.406,58,3.5%,31,24,0,0,0.00%
Ryan Smyth,EDM,36,F,47,2,11,13,40,-5,15:22,11:35,1:15,2:31,1,0,1,0,0,10,1,0,1,0,11,1,1,1,0,7.7%,0.166,0.914,1.08,0.11,1.102,1.212,0.0,1.016,1.016,0.043,0.234,0.277,69,2.9%,41,24,87,115,43.07%
Stephane Robidas,DAL,35,D,48,1,12,13,56,2,22:14,16:59,2:08,3:06,1,0,0,0,0,8,4,0,2,1,9,4,0,2,1,30.8%,0.056,0.675,0.731,0.074,0.588,0.662,0.0,2.341,2.341,0.021,0.25,0.271,46,2.2%,136,93,0,0,0.00%
Ron Hainsey,WPG,31,D,47,0,13,13,10,-8,22:51,19:18,0:35,2:57,0,0,0,0,0,12,1,0,4,2,12,1,0,4,2,7.7%,0.0,0.726,0.726,0.0,0.793,0.793,0.0,2.148,2.148,0.0,0.277,0.277,52,0.0%,36,123,0,0,0.00%
Andrei Loktionov,NJD,22,F,28,8,4,12,4,-2,14:15,12:44,1:27,0:02,7,1,0,0,0,2,2,0,0,0,9,3,0,0,0,25.0%,1.203,0.601,1.804,1.177,0.336,1.513,1.469,2.939,4.408,0.286,0.143,0.429,47,17.0%,6,8,80,126,38.83%
Kyle Brodziak,MIN,28,F,48,8,4,12,20,-18,17:21,14:10,1:16,1:54,6,1,1,1,0,3,1,0,0,0,9,2,1,1,0,16.7%,0.576,0.288,0.864,0.529,0.265,0.794,0.984,0.984,1.967,0.167,0.083,0.25,88,9.1%,54,18,377,386,49.41%
Cody McLeod,COL,28,F,48,8,4,12,83,4,13:05,11:05,0:29,1:30,8,0,0,0,0,3,1,0,0,0,11,1,0,0,0,8.3%,0.764,0.382,1.146,0.901,0.338,1.239,0.0,2.55,2.55,0.167,0.083,0.25,79,10.1%,106,17,7,10,41.18%
Shawn Horcoff,EDM,34,F,31,7,5,12,24,8,16:51,11:50,2:31,2:29,4,3,0,1,0,4,1,0,0,0,8,4,0,1,0,33.3%,0.804,0.574,1.378,0.654,0.654,1.307,2.303,0.768,3.07,0.226,0.161,0.387,41,17.1%,24,20,245,255,49.00%
Kevin Bieksa,VAN,31,D,36,6,6,12,48,6,21:56,17:51,2:05,1:58,4,2,0,1,0,5,1,0,2,0,9,3,0,3,0,25.0%,0.456,0.456,0.912,0.373,0.466,0.84,1.588,0.794,2.382,0.167,0.167,0.333,77,7.8%,60,50,0,0,0.00%
Matt Irwin,SJS,25,D,38,6,6,12,10,-1,19:06,17:09,1:45,0:11,2,4,0,0,0,5,1,0,0,0,7,5,0,0,0,41.7%,0.496,0.496,0.992,0.184,0.46,0.644,3.606,0.902,4.508,0.158,0.158,0.316,79,7.6%,39,65,0,0,0.00%
Keith Aucoin,NYI,34,F,41,6,6,12,4,-1,12:29,11:34,0:52,0:02,5,1,0,1,0,6,0,0,3,0,11,1,0,4,0,8.3%,0.703,0.703,1.406,0.632,0.758,1.39,1.685,0.0,1.685,0.146,0.146,0.293,50,12.0%,33,21,167,177,48.55%
Blake Comeau,CBJ,26,F,42,6,6,12,20,-4,12:09,10:52,0:03,1:13,5,0,1,1,0,6,0,0,1,0,11,0,1,2,0,0.0%,0.705,0.705,1.41,0.657,0.788,1.445,0.0,0.0,0.0,0.143,0.143,0.286,48,12.5%,95,12,40,46,46.51%
Ryan Johansen,CBJ,20,F,40,5,7,12,12,-7,16:05,13:40,2:19,0:05,5,0,0,2,0,6,1,0,0,0,11,1,0,2,0,8.3%,0.466,0.653,1.119,0.549,0.659,1.207,0.0,0.647,0.647,0.125,0.175,0.3,84,6.0%,42,14,272,257,51.42%
Craig Smith,NSH,23,F,44,4,8,12,20,-11,13:51,11:57,1:53,0:00,2,2,0,0,0,3,5,0,0,0,5,7,0,0,0,58.3%,0.394,0.787,1.181,0.228,0.342,0.57,1.438,3.594,5.032,0.091,0.182,0.273,83,4.8%,39,13,79,121,39.50%
Eric Brewer,TBL,33,D,48,4,8,12,30,3,20:30,18:14,0:14,2:01,3,1,0,1,0,8,0,0,1,0,11,1,0,2,0,8.3%,0.244,0.487,0.731,0.206,0.548,0.754,5.007,0.0,5.007,0.083,0.167,0.25,56,7.1%,88,94,0,0,0.00%
Chris Neil,OTT,33,F,48,4,8,12,144,0,13:51,12:23,1:26,0:01,4,0,0,3,0,5,3,0,2,0,9,3,0,5,0,25.0%,0.361,0.721,1.082,0.403,0.504,0.908,0.0,2.596,2.596,0.083,0.167,0.25,87,4.6%,206,10,3,3,50.00%
Erik Condra,OTT,26,F,48,4,8,12,34,3,13:10,11:01,0:02,2:06,4,0,0,0,0,8,0,0,1,0,12,0,0,1,0,0.0%,0.38,0.759,1.139,0.454,0.908,1.362,0.0,0.0,0.0,0.083,0.167,0.25,73,5.5%,12,32,8,13,38.10%
Alexei Emelin,MTL,26,D,38,3,9,12,33,2,19:40,17:20,0:08,2:11,3,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0.0%,0.241,0.723,0.963,0.273,0.82,1.093,0.0,0.0,0.0,0.079,0.237,0.316,33,9.1%,110,47,0,0,0.00%
Jack Skille,FLA,25,F,40,3,9,12,11,-9,13:19,11:59,0:14,1:05,3,0,0,0,0,9,0,0,1,0,12,0,0,1,0,0.0%,0.338,1.013,1.351,0.375,1.126,1.502,0.0,0.0,0.0,0.075,0.225,0.3,69,4.4%,96,15,8,8,50.00%
Barret Jackman,STL,31,D,46,3,9,12,39,6,19:19,16:30,0:02,2:46,3,0,0,0,0,9,0,0,4,2,12,0,0,4,2,0.0%,0.203,0.608,0.81,0.237,0.711,0.948,0.0,0.0,0.0,0.065,0.196,0.261,39,7.7%,70,89,0,0,0.00%
Johnny Oduya,CHI,31,D,48,3,9,12,10,12,20:31,17:36,0:30,2:24,3,0,0,0,0,7,1,1,3,0,10,1,1,3,0,8.3%,0.183,0.548,0.731,0.213,0.497,0.71,0.0,2.432,2.432,0.063,0.188,0.25,52,5.8%,24,79,0,0,0.00%
Andrew MacDonald,NYI,26,D,48,3,9,12,20,-2,23:31,19:13,1:30,2:47,2,1,0,1,0,7,2,0,1,0,9,3,0,2,0,25.0%,0.159,0.478,0.638,0.13,0.455,0.585,0.828,1.656,2.484,0.063,0.188,0.25,45,6.7%,26,123,0,0,0.00%
Jeff Petry,EDM,25,D,48,3,9,12,29,1,21:54,17:57,0:35,3:21,2,0,1,0,0,9,0,0,2,0,11,0,1,2,0,0.0%,0.171,0.513,0.685,0.139,0.626,0.766,0.0,0.0,0.0,0.063,0.188,0.25,66,4.6%,112,86,0,1,0.00%
Andrej Sekera,BUF,26,D,37,2,10,12,4,-2,21:12,18:17,1:03,1:51,2,0,0,0,0,9,0,1,0,0,11,0,1,0,0,0.0%,0.153,0.765,0.918,0.177,0.798,0.976,0.0,0.0,0.0,0.054,0.27,0.324,33,6.1%,30,73,0,0,0.00%
Rob Scuderi,LAK,34,D,48,1,11,12,4,-6,21:47,18:25,0:08,3:13,1,0,0,0,0,10,0,1,1,0,11,0,1,1,0,0.0%,0.057,0.631,0.688,0.068,0.678,0.746,0.0,0.0,0.0,0.021,0.229,0.25,33,3.0%,30,66,0,1,0.00%
Michal Rozsíval,CHI,34,D,27,0,12,12,14,18,18:06,16:37,0:59,0:29,0,0,0,0,0,11,0,1,4,1,11,0,1,4,1,0.0%,0.0,1.472,1.472,0.0,1.471,1.471,0.0,0.0,0.0,0.0,0.444,0.444,13,0.0%,44,28,0,2,0.00%
Scott Hartnell,PHI,30,F,32,8,3,11,70,-5,15:52,12:51,2:57,0:02,4,4,0,1,0,2,1,0,1,0,6,5,0,2,0,45.5%,0.945,0.354,1.3,0.583,0.291,0.874,2.537,0.634,3.171,0.25,0.094,0.344,74,10.8%,68,21,3,1,75.00%
Zack Kassian,VAN,21,F,39,7,4,11,51,-7,13:28,12:00,1:28,0:00,5,2,0,1,0,3,1,0,0,0,8,3,0,1,0,27.3%,0.799,0.457,1.255,0.641,0.384,1.025,2.09,1.045,3.135,0.179,0.103,0.282,49,14.3%,70,4,6,8,42.86%
Eric Nystrom,DAL,29,F,48,7,4,11,61,-3,14:21,11:36,0:33,2:10,6,0,1,3,0,4,0,0,0,0,10,0,1,3,0,0.0%,0.61,0.348,0.958,0.646,0.431,1.076,0.0,0.0,0.0,0.146,0.083,0.229,49,14.3%,122,26,15,11,57.69%
Brian Flynn,BUF,24,F,26,6,5,11,0,6,14:40,13:07,0:33,1:00,5,0,1,1,0,5,0,0,0,0,10,0,1,1,0,0.0%,0.943,0.786,1.729,0.88,0.88,1.759,0.0,0.0,0.0,0.231,0.192,0.423,49,12.2%,10,20,24,36,40.00%
Lauri Korpikoski,PHX,26,F,36,6,5,11,12,-3,17:07,13:31,1:22,2:13,5,1,0,0,0,4,1,0,2,0,9,2,0,2,0,18.2%,0.584,0.487,1.071,0.616,0.493,1.109,1.206,1.206,2.412,0.167,0.139,0.306,83,7.2%,71,27,6,10,37.50%
Tyler Kennedy,PIT,26,F,46,6,5,11,19,-6,12:27,11:18,1:07,0:01,5,1,0,1,1,3,2,0,2,0,8,3,0,3,1,27.3%,0.628,0.523,1.151,0.576,0.346,0.922,1.155,2.31,3.465,0.13,0.109,0.239,100,6.0%,41,9,13,16,44.83%
Taylor Pyatt,NYR,31,F,48,6,5,11,6,5,13:06,12:14,0:50,0:01,5,1,0,0,0,4,1,0,2,0,9,2,0,2,0,18.2%,0.573,0.477,1.05,0.51,0.408,0.919,1.498,1.498,2.995,0.125,0.104,0.229,56,10.7%,85,28,4,6,40.00%
Rob Klinkhammer,PHX,26,F,22,5,6,11,10,7,12:13,11:54,0:11,0:07,4,1,0,1,0,6,0,0,1,0,10,1,0,2,0,9.1%,1.115,1.338,2.453,0.916,1.374,2.289,13.688,0.0,13.688,0.227,0.273,0.5,34,14.7%,65,6,2,0,100.00%
Matt Halischuk,NSH,24,F,36,5,6,11,10,1,11:57,11:00,0:04,0:51,5,0,0,1,0,6,0,0,1,0,11,0,0,2,0,0.0%,0.697,0.837,1.534,0.757,0.909,1.666,0.0,0.0,0.0,0.139,0.167,0.306,51,9.8%,33,21,2,4,33.33%
Milan Hejduk,COL,36,F,29,4,7,11,0,-7,13:08,11:04,2:04,0:00,2,2,0,0,0,6,1,0,0,0,8,3,0,0,0,27.3%,0.63,1.102,1.732,0.374,1.122,1.495,1.999,1.0,2.999,0.138,0.241,0.379,41,9.8%,6,8,2,4,33.33%
Bobby Butler,NSH,25,F,34,4,7,11,4,-8,10:48,9:02,1:44,0:01,3,1,0,0,0,4,3,0,2,0,7,4,0,2,0,36.4%,0.653,1.143,1.797,0.586,0.781,1.367,1.01,3.029,4.038,0.118,0.206,0.324,41,9.8%,15,4,2,3,40.00%
Matthew Martin,NYI,23,F,48,4,7,11,63,-2,11:54,10:05,0:13,1:35,3,1,0,1,0,7,0,0,0,0,10,1,0,1,0,9.1%,0.42,0.735,1.155,0.372,0.867,1.239,5.732,0.0,5.732,0.083,0.146,0.229,67,6.0%,234,22,6,12,33.33%
Luke Schenn,PHI,23,D,47,3,8,11,34,3,21:51,18:40,0:21,2:49,3,0,0,0,0,8,0,0,0,0,11,0,0,0,0,0.0%,0.175,0.467,0.642,0.205,0.547,0.752,0.0,0.0,0.0,0.064,0.17,0.234,81,3.7%,187,102,0,0,0.00%
Marc Staal,NYR,25,D,21,2,9,11,14,4,24:27,20:16,1:02,3:08,1,1,0,0,0,7,2,0,2,0,8,3,0,2,0,27.3%,0.234,1.052,1.285,0.141,0.987,1.128,2.736,5.471,8.207,0.095,0.429,0.524,20,10.0%,47,36,0,0,0.00%
John-Michael Liles,TOR,32,D,32,2,9,11,4,-1,18:46,15:58,2:11,0:36,2,0,0,0,0,8,1,0,2,1,10,1,0,2,1,9.1%,0.2,0.899,1.099,0.235,0.939,1.174,0.0,0.858,0.858,0.063,0.281,0.344,47,4.3%,45,52,0,1,0.00%
Jonas Brodin,MIN,19,D,45,2,9,11,10,3,23:12,19:53,1:18,2:00,1,1,0,0,0,8,1,0,3,1,9,2,0,3,1,18.2%,0.115,0.517,0.632,0.067,0.536,0.603,1.02,1.02,2.04,0.044,0.2,0.244,51,3.9%,17,60,0,0,0.00%
Marc Methot,OTT,27,D,47,2,9,11,31,2,22:13,18:53,0:10,3:09,2,0,0,0,0,8,1,0,1,0,10,1,0,1,0,9.1%,0.115,0.517,0.632,0.135,0.54,0.676,0.0,7.362,7.362,0.043,0.191,0.234,53,3.8%,130,81,0,0,0.00%
Cam Fowler,ANA,21,D,37,1,10,11,4,-4,20:26,17:25,2:30,0:29,0,1,0,0,0,5,5,0,1,0,5,6,0,1,0,54.5%,0.079,0.793,0.873,0.0,0.465,0.465,0.646,3.228,3.873,0.027,0.27,0.297,50,2.0%,19,41,0,0,0.00%
Derek Morris,PHX,34,D,39,0,11,11,36,-6,21:23,17:56,1:06,2:20,0,0,0,0,0,8,3,0,0,0,8,3,0,0,0,27.3%,0.0,0.791,0.791,0.0,0.686,0.686,0.0,4.18,4.18,0.0,0.282,0.282,68,0.0%,92,69,0,0,0.00%
Guillaume Latendresse,OTT,25,F,27,6,4,10,8,-2,14:48,12:44,2:03,0:00,5,1,0,0,0,4,0,0,2,0,9,1,0,2,0,10.0%,0.901,0.601,1.501,0.872,0.698,1.57,1.077,0.0,1.077,0.222,0.148,0.37,53,11.3%,42,8,0,4,0.00%
Maxime Talbot,PHI,28,F,35,5,5,10,23,2,15:25,11:47,0:10,3:28,4,0,1,0,0,5,0,0,1,0,9,0,1,1,0,0.0%,0.555,0.555,1.111,0.582,0.727,1.309,0.0,0.0,0.0,0.143,0.143,0.286,41,12.2%,57,27,92,100,47.92%
Nathan Gerbe,BUF,25,F,42,5,5,10,14,-3,12:30,11:27,0:54,0:07,4,0,1,0,0,5,0,0,1,0,9,0,1,1,0,0.0%,0.571,0.571,1.142,0.499,0.623,1.122,0.0,0.0,0.0,0.119,0.119,0.238,64,7.8%,32,8,0,1,0.00%
Cal Clutterbuck,MIN,25,F,42,4,6,10,27,-5,13:44,12:03,0:03,1:37,4,0,0,1,0,5,0,1,1,0,9,0,1,2,0,0.0%,0.416,0.624,1.04,0.474,0.592,1.066,0.0,0.0,0.0,0.095,0.143,0.238,87,4.6%,155,17,1,1,50.00%
Alexander Burmistrov,WPG,21,F,44,4,6,10,14,0,15:38,13:13,0:53,1:31,4,0,0,0,0,6,0,0,2,0,10,0,0,2,0,0.0%,0.349,0.523,0.872,0.413,0.619,1.031,0.0,0.0,0.0,0.091,0.136,0.227,55,7.3%,106,16,142,159,47.18%
Dwight King,LAK,23,F,47,4,6,10,11,-3,12:45,12:23,0:20,0:01,4,0,0,0,0,6,0,0,1,0,10,0,0,1,0,0.0%,0.4,0.6,1.001,0.412,0.618,1.03,0.0,0.0,0.0,0.085,0.128,0.213,60,6.7%,58,9,2,4,33.33%
Maxim Lapierre,VAN,27,F,48,4,6,10,45,-6,12:35,10:52,0:05,1:38,4,0,0,1,0,6,0,0,2,0,10,0,0,3,0,0.0%,0.397,0.595,0.992,0.46,0.69,1.15,0.0,0.0,0.0,0.083,0.125,0.208,54,7.4%,116,18,274,268,50.55%
Sven Bärtschi,CGY,20,F,20,3,7,10,6,0,13:24,11:42,1:31,0:10,3,0,0,0,0,7,0,0,1,0,10,0,0,1,0,0.0%,0.671,1.566,2.238,0.769,1.794,2.562,0.0,0.0,0.0,0.15,0.35,0.5,28,10.7%,12,5,1,0,100.00%
T.J. Brennan,FLA,23,D,29,3,7,10,8,-9,16:41,14:20,2:11,0:09,2,1,0,0,0,4,3,0,0,0,6,4,0,0,0,40.0%,0.372,0.868,1.24,0.288,0.577,0.865,0.943,2.83,3.774,0.103,0.241,0.345,42,7.1%,31,32,0,0,0.00%
Andre Benoit,OTT,28,D,33,3,7,10,8,-3,16:25,14:10,1:37,0:37,2,1,0,2,0,6,1,0,0,0,8,2,0,2,0,20.0%,0.332,0.775,1.107,0.257,0.77,1.026,1.124,1.124,2.247,0.091,0.212,0.303,50,6.0%,29,54,0,0,0.00%
Dmitri Kulikov,FLA,22,D,34,3,7,10,22,-5,20:58,17:21,2:24,1:12,1,2,0,2,1,3,4,0,0,0,4,6,0,2,1,60.0%,0.252,0.589,0.841,0.102,0.305,0.407,1.467,2.933,4.4,0.088,0.206,0.294,52,5.8%,84,49,0,0,0.00%
Ryan Garbutt,DAL,27,F,36,3,7,10,32,1,9:55,9:02,0:10,0:42,3,0,0,0,0,7,0,0,1,0,10,0,0,1,0,0.0%,0.504,1.176,1.68,0.553,1.29,1.842,0.0,0.0,0.0,0.083,0.194,0.278,59,5.1%,67,9,7,10,41.18%
Emerson Etem,ANA,20,F,38,3,7,10,9,7,11:27,10:16,0:08,1:02,3,0,0,0,0,5,0,2,1,0,8,0,2,1,0,0.0%,0.413,0.964,1.378,0.461,0.768,1.229,0.0,0.0,0.0,0.079,0.184,0.263,48,6.3%,43,20,2,3,40.00%
Michael Frolík,CHI,24,F,45,3,7,10,8,5,12:31,9:54,0:12,2:24,3,0,0,1,0,7,0,0,1,0,10,0,0,2,0,0.0%,0.32,0.746,1.065,0.404,0.942,1.346,0.0,0.0,0.0,0.067,0.156,0.222,98,3.1%,32,23,15,25,37.50%
Jay Harrison,CAR,30,D,47,3,7,10,51,-10,19:54,17:16,0:30,2:08,3,0,0,2,1,6,1,0,1,0,9,1,0,3,1,10.0%,0.192,0.449,0.641,0.222,0.444,0.665,0.0,2.537,2.537,0.064,0.149,0.213,54,5.6%,83,110,0,0,0.00%
Travis Hamonic,NYI,22,D,48,3,7,10,28,-8,22:48,18:49,1:14,2:44,2,1,0,1,0,4,2,1,1,0,6,3,1,2,0,30.0%,0.164,0.384,0.548,0.133,0.266,0.399,1.003,2.006,3.008,0.063,0.146,0.208,83,3.6%,59,109,0,0,0.00%
Jordan Leopold,STL,32,D,39,2,8,10,14,-8,20:04,16:28,2:10,1:25,2,0,0,0,0,4,4,0,2,1,6,4,0,2,1,40.0%,0.153,0.613,0.766,0.187,0.374,0.56,0.0,2.819,2.819,0.051,0.205,0.256,60,3.3%,39,57,0,0,0.00%
Niklas Hjalmarsson,CHI,25,D,46,2,8,10,22,15,20:54,18:06,0:05,2:42,2,0,0,0,0,8,0,0,1,0,10,0,0,1,0,0.0%,0.125,0.499,0.624,0.144,0.576,0.72,0.0,0.0,0.0,0.043,0.174,0.217,43,4.7%,26,94,0,0,0.00%
Filip Kuba,FLA,36,D,44,1,9,10,24,-18,21:13,17:03,1:37,2:32,1,0,0,0,0,5,4,0,2,0,6,4,0,2,0,40.0%,0.064,0.578,0.643,0.08,0.4,0.48,0.0,3.363,3.363,0.023,0.205,0.227,50,2.0%,37,69,0,0,0.00%
Jan Hejda,COL,34,D,46,1,9,10,28,-3,19:41,16:44,0:03,2:54,1,0,0,1,0,9,0,0,2,1,10,0,0,3,1,0.0%,0.066,0.596,0.662,0.078,0.701,0.779,0.0,0.0,0.0,0.022,0.196,0.217,50,2.0%,96,102,0,1,0.00%
Ben Lovejoy,ANA,28,D,35,0,10,10,29,4,17:49,16:30,0:31,0:47,0,0,0,0,0,6,3,1,1,0,6,3,1,1,0,30.0%,0.0,0.962,0.962,0.0,0.623,0.623,0.0,9.651,9.651,0.0,0.286,0.286,58,0.0%,76,42,0,0,0.00%
Clayton Stoner,MIN,27,D,48,0,10,10,42,0,18:12,16:37,0:02,1:32,0,0,0,0,0,9,0,1,2,0,9,0,1,2,0,0.0%,0.0,0.686,0.686,0.0,0.676,0.676,0.0,0.0,0.0,0.0,0.208,0.208,40,0.0%,87,57,0,0,0.00%
Richard Panik,TBL,21,F,25,5,4,9,4,-2,11:19,10:30,0:47,0:01,4,1,0,1,0,3,1,0,0,0,7,2,0,1,0,22.2%,1.059,0.847,1.907,0.914,0.685,1.599,3.008,3.008,6.015,0.2,0.16,0.36,34,14.7%,38,13,1,2,33.33%
Chuck Kobasew,COL,30,F,37,5,4,9,21,6,11:16,9:20,0:08,1:46,5,0,0,1,0,4,0,0,0,0,9,0,0,1,0,0.0%,0.719,0.576,1.295,0.867,0.694,1.561,0.0,0.0,0.0,0.135,0.108,0.243,43,11.6%,34,17,18,31,36.73%
Michael Stone,PHX,22,D,40,5,4,9,16,2,16:41,14:21,1:05,1:14,4,1,0,0,0,3,1,0,0,0,7,2,0,0,0,22.2%,0.449,0.36,0.809,0.418,0.313,0.731,1.376,1.376,2.752,0.125,0.1,0.225,50,10.0%,89,64,0,0,0.00%
Tuomo Ruutu,CAR,29,F,17,4,5,9,8,-6,15:14,13:53,1:20,0:01,4,0,0,0,0,5,0,0,1,0,9,0,0,1,0,0.0%,0.926,1.158,2.084,1.017,1.271,2.288,0.0,0.0,0.0,0.235,0.294,0.529,30,13.3%,51,7,1,7,12.50%
Wojtek Wolski,WSH,26,F,27,4,5,9,6,1,13:21,12:12,1:08,0:00,4,0,0,2,0,4,1,0,1,0,8,1,0,3,0,11.1%,0.666,0.832,1.498,0.728,0.728,1.456,0.0,1.951,1.951,0.148,0.185,0.333,49,8.2%,5,9,1,4,20.00%
Kevin Porter,BUF,26,F,31,4,5,9,10,-1,15:13,13:15,0:30,1:27,3,0,1,0,0,4,0,1,1,0,7,0,2,1,0,0.0%,0.508,0.635,1.144,0.438,0.584,1.022,0.0,0.0,0.0,0.129,0.161,0.29,37,10.8%,56,18,109,162,40.22%
Riley Nash,CAR,23,F,32,4,5,9,8,-4,12:48,11:44,0:46,0:16,4,0,0,0,0,5,0,0,1,0,9,0,0,1,0,0.0%,0.586,0.732,1.318,0.638,0.798,1.437,0.0,0.0,0.0,0.125,0.156,0.281,36,11.1%,36,10,128,161,44.29%
Paul Postma,WPG,23,D,34,4,5,9,6,-5,15:01,13:17,1:41,0:03,2,2,0,0,0,3,2,0,0,0,5,4,0,0,0,44.4%,0.47,0.587,1.057,0.266,0.398,0.664,2.094,2.094,4.187,0.118,0.147,0.265,32,12.5%,17,27,0,0,0.00%
Alexei Ponikarovsky,NJD,32,F,42,4,5,9,14,-1,13:09,12:21,0:20,0:27,4,0,0,1,0,5,0,0,1,0,9,0,0,2,0,0.0%,0.434,0.543,0.977,0.462,0.578,1.04,0.0,0.0,0.0,0.095,0.119,0.214,51,7.8%,81,15,2,5,28.57%
Leo Komarov,TOR,25,F,42,4,5,9,18,-1,13:56,11:57,0:10,1:48,4,0,0,3,0,5,0,0,0,0,9,0,0,3,0,0.0%,0.41,0.513,0.923,0.478,0.597,1.075,0.0,0.0,0.0,0.095,0.119,0.214,51,7.8%,176,24,29,28,50.88%
